pr_sum,Unnamed: 0,duration
9.9375,1320.0,1320.0
25.0,2040.0,2040.0
0.375,480.0,480.0
0.5,540.0,540.0
60.25,1320.0,1320.0
0.125,360.0,360.0
42.625,1800.0,1800.0
0.375,360.0,360.0
12.875,1440.0,1440.0
1.0,600.0,600.0
15.5625,780.0,780.0
0.1875,360.0,360.0
0.125,360.0,360.0
0.125,360.0,360.0
2.8125,360.0,360.0
0.1875,360.0,360.0
37.625,840.0,840.0
3.0,420.0,420.0
22.875,1680.0,1680.0
3.4375,420.0,420.0
0.25,420.0,420.0
0.1875,360.0,360.0
5.0625,840.0,840.0
15.5,780.0,780.0
0.375,420.0,420.0
8.25,540.0,540.0
17.875,1080.0,1080.0
89.1875,720.0,720.0
32.3125,540.0,540.0
0.375,600.0,600.0
0.3125,420.0,420.0
28.6875,960.0,960.0
0.125,360.0,360.0
53.25,840.0,840.0
0.125,360.0,360.0
5.5,660.0,660.0
5.75,480.0,480.0
22.3125,600.0,600.0
0.125,360.0,360.0
0.1875,360.0,360.0
5.0,360.0,360.0
0.125,360.0,360.0
1.875,420.0,420.0
0.125,360.0,360.0
0.625,600.0,600.0
2.3125,360.0,360.0
0.375,420.0,420.0
8.9375,720.0,720.0
0.4375,420.0,420.0
6.0,660.0,660.0
0.25,480.0,480.0
0.125,360.0,360.0
9.5,360.0,360.0
79.3125,960.0,960.0
0.125,360.0,360.0
30.4375,900.0,900.0
0.125,360.0,360.0
0.125,360.0,360.0
0.75,1080.0,1080.0
0.8125,420.0,420.0
53.5,1800.0,1800.0
3.625,360.0,360.0
23.1875,960.0,960.0
58.0625,900.0,900.0
20.4375,660.0,660.0
10.9375,960.0,960.0
1.0,480.0,480.0
0.375,660.0,660.0
0.125,360.0,360.0
10.25,1380.0,1380.0
6.0625,1440.0,1440.0
0.1875,360.0,360.0
0.25,420.0,420.0
0.125,360.0,360.0
19.1875,1680.0,1680.0
0.125,360.0,360.0
0.25,480.0,480.0
0.125,360.0,360.0
0.125,360.0,360.0
2.4375,600.0,600.0
5.8125,1140.0,1140.0
23.1875,2160.0,2160.0
3.3125,600.0,600.0
1.8125,600.0,600.0
16.75,1080.0,1080.0
20.5625,1560.0,1560.0
0.9375,540.0,540.0
1.3125,720.0,720.0
0.125,360.0,360.0
101.375,3480.0,3480.0
31.0625,2460.0,2460.0
21.5,1020.0,1020.0
6.5,660.0,660.0
0.125,360.0,360.0
6.875,720.0,720.0
2.4375,540.0,540.0
0.4375,420.0,420.0
0.75,540.0,540.0
25.1875,2280.0,2280.0
0.375,420.0,420.0
5.9375,600.0,600.0
1.3125,540.0,540.0
1.125,720.0,720.0
26.0,1800.0,1800.0
5.25,1500.0,1500.0
3.3125,420.0,420.0
5.25,840.0,840.0
4.3125,720.0,720.0
12.875,720.0,720.0
46.875,2520.0,2520.0
0.125,360.0,360.0
0.125,360.0,360.0
0.125,360.0,360.0
0.125,360.0,360.0
1.75,1200.0,1200.0
1.4375,660.0,660.0
16.5625,1020.0,1020.0
1.3125,360.0,360.0
15.375,1440.0,1440.0
5.0625,720.0,720.0
7.6875,1140.0,1140.0
0.125,360.0,360.0
8.4375,1080.0,1080.0
1.125,540.0,540.0
15.75,1560.0,1560.0
10.125,660.0,660.0
2.625,480.0,480.0
14.625,780.0,780.0
21.0625,1380.0,1380.0
3.9375,900.0,900.0
48.25,1800.0,1800.0
10.0625,1200.0,1200.0
0.5,360.0,360.0
3.5625,960.0,960.0
3.6875,780.0,780.0
5.9375,720.0,720.0
22.625,600.0,600.0
20.5,2460.0,2460.0
26.625,1320.0,1320.0
5.875,960.0,960.0
4.4375,660.0,660.0
0.5625,420.0,420.0
0.125,360.0,360.0
1.125,360.0,360.0
8.3125,840.0,840.0
0.125,360.0,360.0
8.4375,600.0,600.0
0.25,420.0,420.0
0.6875,420.0,420.0
0.3125,420.0,420.0
4.9375,1380.0,1380.0
1.4375,900.0,900.0
0.125,360.0,360.0
10.25,720.0,720.0
3.1875,540.0,540.0
8.9375,540.0,540.0
0.125,360.0,360.0
10.5,480.0,480.0
48.5,1140.0,1140.0
26.75,1860.0,1860.0
21.75,600.0,600.0
28.4375,660.0,660.0
0.1875,360.0,360.0
0.125,360.0,360.0
0.5,420.0,420.0
3.625,480.0,480.0
47.3125,2100.0,2100.0
7.875,600.0,600.0
19.0,840.0,840.0
8.0625,900.0,900.0
0.4375,540.0,540.0
0.375,600.0,600.0
0.125,360.0,360.0
0.125,360.0,360.0
0.125,360.0,360.0
0.125,360.0,360.0
8.125,600.0,600.0
1.4375,540.0,540.0
9.875,480.0,480.0
3.1875,540.0,540.0
0.625,360.0,360.0
3.75,840.0,840.0
0.125,360.0,360.0
58.875,900.0,900.0
0.125,360.0,360.0
3.6875,660.0,660.0
0.8125,420.0,420.0
32.9375,840.0,840.0
0.125,360.0,360.0
92.0,540.0,540.0
1.9375,480.0,480.0
0.3125,420.0,420.0
0.375,360.0,360.0
3.75,480.0,480.0
0.625,480.0,480.0
13.875,1200.0,1200.0
12.5625,720.0,720.0
2.375,960.0,960.0
10.8125,840.0,840.0
7.375,540.0,540.0
0.1875,360.0,360.0
38.9375,1740.0,1740.0
16.625,1440.0,1440.0
0.1875,360.0,360.0
0.5,360.0,360.0
60.0,1980.0,1980.0
1.0,1200.0,1200.0
0.6875,480.0,480.0
0.375,540.0,540.0
9.1875,840.0,840.0
72.8125,1200.0,1200.0
1.75,420.0,420.0
14.6875,960.0,960.0
0.125,360.0,360.0
0.125,360.0,360.0
41.625,5280.0,5280.0
0.8125,420.0,420.0
0.5,480.0,480.0
37.3125,1260.0,1260.0
22.4375,900.0,900.0
36.0,840.0,840.0
13.0,2400.0,2400.0
0.9375,420.0,420.0
66.9375,3600.0,3600.0
0.125,360.0,360.0
0.4375,480.0,480.0
0.125,360.0,360.0
8.4375,540.0,540.0
5.75,1740.0,1740.0
0.75,600.0,600.0
0.3125,420.0,420.0
0.9375,540.0,540.0
0.625,420.0,420.0
4.8125,780.0,780.0
51.6875,1200.0,1200.0
19.3125,1260.0,1260.0
54.4375,1080.0,1080.0
23.25,960.0,960.0
62.875,2220.0,2220.0
33.0625,1740.0,1740.0
9.625,780.0,780.0
1.8125,780.0,780.0
1.125,1020.0,1020.0
0.3125,420.0,420.0
31.8125,1140.0,1140.0
8.0,1080.0,1080.0
0.25,420.0,420.0
29.875,840.0,840.0
2.5625,720.0,720.0
2.1875,660.0,660.0
57.9375,1980.0,1980.0
41.4375,1980.0,1980.0
1.4375,660.0,660.0
29.375,1320.0,1320.0
0.375,480.0,480.0
11.5625,1020.0,1020.0
7.25,1380.0,1380.0
7.8125,1200.0,1200.0
0.125,360.0,360.0
65.3125,3480.0,3480.0
0.125,360.0,360.0
9.9375,1860.0,1860.0
13.5625,1500.0,1500.0
0.9375,420.0,420.0
22.5625,1200.0,1200.0
68.8125,3600.0,3600.0
0.125,360.0,360.0
9.625,660.0,660.0
1.4375,720.0,720.0
17.8125,1080.0,1080.0
0.125,360.0,360.0
14.0625,1200.0,1200.0
18.375,780.0,780.0
9.9375,1620.0,1620.0
3.6875,780.0,780.0
11.0,1200.0,1200.0
0.125,360.0,360.0
23.9375,1860.0,1860.0
0.125,360.0,360.0
0.25,600.0,600.0
0.375,780.0,780.0
6.375,600.0,600.0
0.125,360.0,360.0
1.0,660.0,660.0
1.6875,360.0,360.0
26.625,420.0,420.0
0.3125,420.0,420.0
0.875,420.0,420.0
29.375,1380.0,1380.0
0.25,480.0,480.0
0.5,420.0,420.0
4.875,840.0,840.0
0.125,360.0,360.0
1.25,420.0,420.0
13.0,480.0,480.0
34.3125,720.0,720.0
1.3125,540.0,540.0
2.25,660.0,660.0
6.125,900.0,900.0
0.125,360.0,360.0
3.5625,900.0,900.0
11.625,1740.0,1740.0
2.3125,420.0,420.0
0.75,420.0,420.0
10.75,480.0,480.0
3.0,480.0,480.0
0.875,420.0,420.0
0.125,360.0,360.0
0.75,420.0,420.0
0.125,360.0,360.0
12.0625,840.0,840.0
0.875,360.0,360.0
3.875,540.0,540.0
16.125,660.0,660.0
3.5,420.0,420.0
87.1875,780.0,780.0
1.1875,1020.0,1020.0
0.375,720.0,720.0
2.75,420.0,420.0
0.125,360.0,360.0
40.0625,1620.0,1620.0
3.4375,660.0,660.0
0.4375,420.0,420.0
2.5625,780.0,780.0
1.25,780.0,780.0
0.5625,780.0,780.0
2.8125,420.0,420.0
4.5625,1140.0,1140.0
0.125,360.0,360.0
2.4375,480.0,480.0
0.625,720.0,720.0
0.625,660.0,660.0
35.75,1380.0,1380.0
10.75,1080.0,1080.0
63.5625,1500.0,1500.0
5.625,2220.0,2220.0
3.875,780.0,780.0
0.6875,600.0,600.0
0.125,360.0,360.0
2.5,660.0,660.0
0.125,360.0,360.0
0.8125,660.0,660.0
4.1875,780.0,780.0
0.125,360.0,360.0
10.75,1440.0,1440.0
13.6875,2100.0,2100.0
1.1875,480.0,480.0
6.625,900.0,900.0
1.125,480.0,480.0
0.1875,360.0,360.0
0.9375,660.0,660.0
2.875,1260.0,1260.0
12.5625,900.0,900.0
30.3125,1740.0,1740.0
2.625,720.0,720.0
34.9375,1800.0,1800.0
5.5625,1260.0,1260.0
4.5,840.0,840.0
16.125,1140.0,1140.0
17.0,1260.0,1260.0
2.8125,960.0,960.0
6.8125,600.0,600.0
31.6875,1620.0,1620.0
2.0625,780.0,780.0
0.25,480.0,480.0
0.125,360.0,360.0
0.125,360.0,360.0
11.4375,960.0,960.0
9.375,1080.0,1080.0
2.125,600.0,600.0
4.25,660.0,660.0
15.25,1080.0,1080.0
13.5,1620.0,1620.0
36.8125,1680.0,1680.0
23.5,1140.0,1140.0
27.6875,1920.0,1920.0
27.1875,780.0,780.0
4.25,900.0,900.0
21.6875,2280.0,2280.0
15.9375,2640.0,2640.0
0.25,420.0,420.0
0.25,600.0,600.0
3.375,480.0,480.0
4.9375,720.0,720.0
15.875,1560.0,1560.0
0.5,660.0,660.0
31.4375,1500.0,1500.0
25.375,900.0,900.0
3.875,1620.0,1620.0
3.8125,420.0,420.0
3.8125,360.0,360.0
5.3125,480.0,480.0
0.25,540.0,540.0
0.8125,360.0,360.0
7.625,900.0,900.0
0.3125,360.0,360.0
0.625,360.0,360.0
0.9375,960.0,960.0
0.3125,420.0,420.0
34.625,1620.0,1620.0
7.625,1080.0,1080.0
0.125,360.0,360.0
5.0625,420.0,420.0
9.75,420.0,420.0
2.3125,780.0,780.0
4.8125,420.0,420.0
0.125,360.0,360.0
1.5625,420.0,420.0
0.25,420.0,420.0
10.125,600.0,600.0
9.0,420.0,420.0
28.875,600.0,600.0
6.5,840.0,840.0
1.25,780.0,780.0
14.625,360.0,360.0
0.1875,360.0,360.0
17.25,420.0,420.0
7.3125,540.0,540.0
16.9375,660.0,660.0
12.3125,480.0,480.0
17.0,420.0,420.0
12.8125,480.0,480.0
2.1875,600.0,600.0
3.375,420.0,420.0
12.3125,1260.0,1260.0
0.3125,360.0,360.0
7.8125,600.0,600.0
22.8125,720.0,720.0
15.5,480.0,480.0
0.25,420.0,420.0
8.9375,540.0,540.0
133.75,1860.0,1860.0
7.0625,780.0,780.0
3.4375,540.0,540.0
3.4375,900.0,900.0
0.125,360.0,360.0
118.4375,840.0,840.0
3.4375,720.0,720.0
0.125,360.0,360.0
1.125,420.0,420.0
25.5,420.0,420.0
35.25,1200.0,1200.0
6.375,600.0,600.0
138.875,2040.0,2040.0
0.125,360.0,360.0
36.1875,2160.0,2160.0
0.125,360.0,360.0
0.4375,420.0,420.0
1.375,720.0,720.0
2.4375,420.0,420.0
0.25,420.0,420.0
0.125,360.0,360.0
2.25,540.0,540.0
0.125,360.0,360.0
0.6875,360.0,360.0
25.0625,1020.0,1020.0
0.875,480.0,480.0
8.125,480.0,480.0
4.8125,420.0,420.0
5.6875,840.0,840.0
1.9375,600.0,600.0
0.375,660.0,660.0
3.8125,720.0,720.0
52.4375,1260.0,1260.0
1.125,780.0,780.0
11.5625,1200.0,1200.0
9.375,1620.0,1620.0
0.5625,480.0,480.0
0.125,360.0,360.0
13.125,1500.0,1500.0
22.375,1740.0,1740.0
0.375,480.0,480.0
0.4375,420.0,420.0
1.3125,720.0,720.0
25.625,2520.0,2520.0
19.5625,960.0,960.0
0.6875,600.0,600.0
22.4375,1380.0,1380.0
1.125,480.0,480.0
15.4375,1200.0,1200.0
0.125,360.0,360.0
54.3125,2460.0,2460.0
0.125,360.0,360.0
2.125,960.0,960.0
4.625,1620.0,1620.0
12.9375,900.0,900.0
12.125,720.0,720.0
4.3125,720.0,720.0
0.375,540.0,540.0
2.875,780.0,780.0
15.1875,1140.0,1140.0
0.75,480.0,480.0
23.5,1380.0,1380.0
12.4375,1080.0,1080.0
3.75,1860.0,1860.0
9.4375,780.0,780.0
0.125,360.0,360.0
0.4375,480.0,480.0
4.25,840.0,840.0
1.625,780.0,780.0
2.125,600.0,600.0
1.5,600.0,600.0
2.4375,900.0,900.0
4.625,420.0,420.0
3.4375,660.0,660.0
30.0,720.0,720.0
14.625,1380.0,1380.0
5.1875,660.0,660.0
7.75,600.0,600.0
0.25,420.0,420.0
0.3125,420.0,420.0
0.125,360.0,360.0
0.125,360.0,360.0
0.25,420.0,420.0
26.5625,1440.0,1440.0
0.1875,360.0,360.0
0.125,360.0,360.0
3.0,540.0,540.0
0.9375,420.0,420.0
9.0,900.0,900.0
0.1875,360.0,360.0
0.1875,360.0,360.0
1.5,540.0,540.0
0.125,360.0,360.0
0.375,780.0,780.0
0.6875,660.0,660.0
0.5625,480.0,480.0
9.8125,780.0,780.0
56.0,1320.0,1320.0
3.125,420.0,420.0
1.5,840.0,840.0
4.0625,780.0,780.0
2.1875,360.0,360.0
1.6875,540.0,540.0
0.375,360.0,360.0
0.125,360.0,360.0
19.5625,1980.0,1980.0
0.125,360.0,360.0
27.9375,1440.0,1440.0
5.3125,540.0,540.0
0.9375,420.0,420.0
5.0,480.0,480.0
36.25,1320.0,1320.0
0.125,360.0,360.0
51.4375,540.0,540.0
2.625,360.0,360.0
0.5,420.0,420.0
0.5,540.0,540.0
14.0,780.0,780.0
9.25,480.0,480.0
0.5,360.0,360.0
0.5,360.0,360.0
7.9375,1080.0,1080.0
9.9375,720.0,720.0
3.25,840.0,840.0
71.125,480.0,480.0
9.875,1020.0,1020.0
0.125,360.0,360.0
13.5625,420.0,420.0
0.25,540.0,540.0
0.1875,360.0,360.0
45.5,540.0,540.0
6.3125,540.0,540.0
4.875,420.0,420.0
50.125,720.0,720.0
18.9375,1080.0,1080.0
8.8125,1440.0,1440.0
0.3125,420.0,420.0
0.6875,540.0,540.0
0.25,420.0,420.0
25.9375,480.0,480.0
0.125,360.0,360.0
37.8125,900.0,900.0
0.5,600.0,600.0
32.0,540.0,540.0
0.25,420.0,420.0
0.375,480.0,480.0
25.9375,660.0,660.0
0.125,360.0,360.0
1.0,360.0,360.0
50.8125,1680.0,1680.0
2.1875,480.0,480.0
14.0625,540.0,540.0
0.625,360.0,360.0
22.8125,780.0,780.0
4.0,480.0,480.0
0.3125,420.0,420.0
2.625,360.0,360.0
1.375,600.0,600.0
2.9375,840.0,840.0
2.5625,420.0,420.0
4.4375,960.0,960.0
0.3125,420.0,420.0
8.5625,1080.0,1080.0
7.6875,1620.0,1620.0
0.125,360.0,360.0
20.375,540.0,540.0
0.1875,360.0,360.0
0.4375,540.0,540.0
0.25,480.0,480.0
150.125,3660.0,3660.0
8.625,1140.0,1140.0
7.8125,1140.0,1140.0
0.3125,420.0,420.0
11.0,960.0,960.0
2.4375,480.0,480.0
0.3125,420.0,420.0
14.5,1500.0,1500.0
11.1875,540.0,540.0
1.0,540.0,540.0
1.9375,780.0,780.0
9.8125,1200.0,1200.0
19.0,660.0,660.0
21.3125,840.0,840.0
6.1875,840.0,840.0
61.75,900.0,900.0
0.25,420.0,420.0
8.625,840.0,840.0
2.9375,900.0,900.0
0.25,420.0,420.0
32.4375,3300.0,3300.0
8.8125,1500.0,1500.0
0.75,480.0,480.0
2.4375,1020.0,1020.0
21.875,600.0,600.0
0.5,420.0,420.0
0.125,360.0,360.0
27.6875,2040.0,2040.0
10.125,960.0,960.0
16.875,960.0,960.0
8.8125,1740.0,1740.0
5.125,660.0,660.0
7.0625,1380.0,1380.0
33.625,960.0,960.0
0.125,360.0,360.0
34.25,1800.0,1800.0
21.3125,900.0,900.0
1.3125,360.0,360.0
6.5625,1440.0,1440.0
19.125,1380.0,1380.0
0.125,360.0,360.0
4.1875,600.0,600.0
27.1875,1920.0,1920.0
6.25,660.0,660.0
16.625,840.0,840.0
0.125,360.0,360.0
17.25,1320.0,1320.0
0.1875,360.0,360.0
1.125,540.0,540.0
29.875,900.0,900.0
0.125,360.0,360.0
2.5625,540.0,540.0
31.75,2700.0,2700.0
10.875,1140.0,1140.0
3.3125,480.0,480.0
0.375,660.0,660.0
20.625,840.0,840.0
20.5625,1020.0,1020.0
0.125,360.0,360.0
4.6875,1020.0,1020.0
1.125,600.0,600.0
0.125,360.0,360.0
0.8125,720.0,720.0
0.875,780.0,780.0
1.0625,480.0,480.0
102.9375,1680.0,1680.0
52.0,1380.0,1380.0
0.125,360.0,360.0
58.625,1440.0,1440.0
0.5625,420.0,420.0
0.125,360.0,360.0
5.25,600.0,600.0
1.0625,420.0,420.0
5.3125,540.0,540.0
16.1875,660.0,660.0
15.6875,420.0,420.0
4.875,660.0,660.0
7.375,900.0,900.0
0.8125,420.0,420.0
9.4375,540.0,540.0
30.125,600.0,600.0
7.8125,360.0,360.0
2.625,360.0,360.0
4.0,540.0,540.0
0.6875,480.0,480.0
13.125,720.0,720.0
13.9375,1440.0,1440.0
20.3125,540.0,540.0
1.8125,420.0,420.0
19.375,1020.0,1020.0
0.125,360.0,360.0
3.5,840.0,840.0
26.25,1080.0,1080.0
0.4375,420.0,420.0
19.6875,1680.0,1680.0
0.1875,360.0,360.0
0.125,360.0,360.0
20.9375,720.0,720.0
2.0625,600.0,600.0
0.625,960.0,960.0
12.375,540.0,540.0
0.125,360.0,360.0
1.8125,360.0,360.0
30.625,1260.0,1260.0
0.125,360.0,360.0
0.5,780.0,780.0
2.0625,420.0,420.0
1.625,480.0,480.0
0.125,360.0,360.0
22.5,780.0,780.0
0.25,420.0,420.0
0.9375,480.0,480.0
1.875,540.0,540.0
1.9375,600.0,600.0
24.25,780.0,780.0
3.125,480.0,480.0
105.5625,3660.0,3660.0
3.9375,480.0,480.0
1.625,480.0,480.0
0.5,360.0,360.0
1.9375,780.0,780.0
8.375,960.0,960.0
9.375,540.0,540.0
3.4375,720.0,720.0
5.4375,600.0,600.0
7.625,780.0,780.0
0.6875,540.0,540.0
6.125,720.0,720.0
0.9375,720.0,720.0
1.1875,780.0,780.0
62.8125,2220.0,2220.0
0.25,420.0,420.0
0.4375,540.0,540.0
13.5,2100.0,2100.0
35.875,1860.0,1860.0
9.625,780.0,780.0
22.9375,1020.0,1020.0
8.0,660.0,660.0
3.75,660.0,660.0
27.9375,1620.0,1620.0
37.3125,900.0,900.0
12.5,1260.0,1260.0
0.25,420.0,420.0
1.5625,780.0,780.0
3.5,660.0,660.0
9.4375,1260.0,1260.0
22.1875,1380.0,1380.0
8.75,900.0,900.0
11.0625,1140.0,1140.0
0.625,420.0,420.0
19.875,1140.0,1140.0
16.625,1200.0,1200.0
0.3125,420.0,420.0
54.375,1920.0,1920.0
5.125,1080.0,1080.0
7.9375,660.0,660.0
4.125,420.0,420.0
0.25,420.0,420.0
3.625,420.0,420.0
0.75,480.0,480.0
1.375,720.0,720.0
3.5,600.0,600.0
19.0,1560.0,1560.0
0.4375,480.0,480.0
5.125,1020.0,1020.0
0.4375,480.0,480.0
18.25,1500.0,1500.0
2.3125,660.0,660.0
0.375,780.0,780.0
44.25,3960.0,3960.0
0.25,540.0,540.0
0.1875,360.0,360.0
9.8125,1260.0,1260.0
5.8125,420.0,420.0
30.875,1920.0,1920.0
5.375,840.0,840.0
48.125,1440.0,1440.0
1.875,540.0,540.0
13.25,900.0,900.0
41.25,4140.0,4140.0
0.125,360.0,360.0
0.5,420.0,420.0
3.625,540.0,540.0
1.3125,720.0,720.0
0.1875,360.0,360.0
0.5,420.0,420.0
0.125,360.0,360.0
24.8125,960.0,960.0
1.8125,360.0,360.0
9.1875,420.0,420.0
0.125,360.0,360.0
0.125,360.0,360.0
0.4375,420.0,420.0
0.5,960.0,960.0
0.125,360.0,360.0
0.125,360.0,360.0
0.25,540.0,540.0
5.5625,780.0,780.0
0.375,360.0,360.0
0.25,480.0,480.0
7.375,2460.0,2460.0
0.6875,360.0,360.0
37.5,420.0,420.0
1.6875,1080.0,1080.0
48.4375,1500.0,1500.0
6.625,480.0,480.0
0.3125,360.0,360.0
9.0,420.0,420.0
33.0,480.0,480.0
13.625,720.0,720.0
3.4375,780.0,780.0
17.875,480.0,480.0
8.0,420.0,420.0
12.3125,420.0,420.0
56.875,900.0,900.0
0.4375,420.0,420.0
31.25,900.0,900.0
0.125,360.0,360.0
0.375,360.0,360.0
1.375,540.0,540.0
0.25,420.0,420.0
46.1875,2040.0,2040.0
0.625,360.0,360.0
45.3125,1440.0,1440.0
1.125,600.0,600.0
0.125,360.0,360.0
20.8125,780.0,780.0
0.25,420.0,420.0
5.1875,540.0,540.0
2.25,420.0,420.0
0.125,360.0,360.0
1.625,480.0,480.0
0.125,360.0,360.0
0.125,360.0,360.0
0.5,600.0,600.0
10.3125,480.0,480.0
1.5,900.0,900.0
7.125,480.0,480.0
3.6875,840.0,840.0
1.625,540.0,540.0
3.8125,1200.0,1200.0
1.625,660.0,660.0
32.1875,1860.0,1860.0
0.5625,900.0,900.0
55.3125,900.0,900.0
0.125,360.0,360.0
2.6875,420.0,420.0
14.625,1260.0,1260.0
0.125,360.0,360.0
2.75,540.0,540.0
9.625,1620.0,1620.0
11.25,1560.0,1560.0
1.0,720.0,720.0
21.5,1740.0,1740.0
20.375,720.0,720.0
44.0,1560.0,1560.0
1.75,540.0,540.0
10.0,1260.0,1260.0
0.125,360.0,360.0
12.0,2220.0,2220.0
76.1875,1560.0,1560.0
4.625,1320.0,1320.0
0.125,360.0,360.0
0.25,420.0,420.0
0.3125,420.0,420.0
3.25,1140.0,1140.0
0.125,360.0,360.0
52.125,2520.0,2520.0
2.1875,1260.0,1260.0
8.0625,1140.0,1140.0
0.25,660.0,660.0
1.9375,660.0,660.0
2.125,660.0,660.0
21.1875,1500.0,1500.0
0.125,360.0,360.0
31.5625,900.0,900.0
4.25,600.0,600.0
26.3125,1560.0,1560.0
2.4375,900.0,900.0
0.625,420.0,420.0
23.6875,1200.0,1200.0
0.3125,420.0,420.0
3.25,1020.0,1020.0
2.625,480.0,480.0
9.125,1080.0,1080.0
35.75,1560.0,1560.0
4.3125,780.0,780.0
8.5625,1080.0,1080.0
1.625,600.0,600.0
40.3125,2520.0,2520.0
4.375,1260.0,1260.0
25.375,1860.0,1860.0
16.8125,1080.0,1080.0
1.8125,540.0,540.0
22.9375,2160.0,2160.0
1.6875,420.0,420.0
2.8125,720.0,720.0
3.625,600.0,600.0
39.1875,1020.0,1020.0
6.0625,780.0,780.0
1.5625,660.0,660.0
1.375,360.0,360.0
3.4375,600.0,600.0
6.375,900.0,900.0
11.375,420.0,420.0
18.375,1380.0,1380.0
0.125,360.0,360.0
19.5,1020.0,1020.0
13.375,600.0,600.0
1.5,660.0,660.0
0.3125,360.0,360.0
11.5,540.0,540.0
4.0,600.0,600.0
0.625,420.0,420.0
1.0625,420.0,420.0
2.625,420.0,420.0
0.625,360.0,360.0
2.875,360.0,360.0
0.125,360.0,360.0
8.375,1140.0,1140.0
0.1875,360.0,360.0
2.25,420.0,420.0
29.9375,900.0,900.0
27.125,840.0,840.0
7.625,1260.0,1260.0
4.75,540.0,540.0
2.875,840.0,840.0
8.3125,660.0,660.0
0.125,360.0,360.0
3.625,780.0,780.0
1.5,420.0,420.0
5.875,660.0,660.0
3.375,360.0,360.0
5.9375,540.0,540.0
21.0625,1320.0,1320.0
1.625,420.0,420.0
17.0625,1020.0,1020.0
0.625,420.0,420.0
3.75,600.0,600.0
28.25,660.0,660.0
0.625,360.0,360.0
0.6875,660.0,660.0
31.6875,900.0,900.0
1.9375,420.0,420.0
